acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.18,{'Lightnin' Hopkins'},0.472,235809,0.425,0,2OBV9kAwDD94tU3P7xV95G,0.34600000000000003,4,0.109,-10.316,1,Black Mare Trot,22,1962-04-13,0.0312,140.07,0.391,1962
0.943,{'Johnny Cash'},0.609,243160,0.34700000000000003,0,45laFQvDsNpxKQzofGWzCV,3.37e-05,2,0.171,-11.425,1,The Big Battle,25,1963-08-06,0.034,81.926,0.585,1963
0.179,{'Roberto Carlos'},0.773,141027,0.429,0,5fI3VyojzKwYROh9b7cgRQ,2.98e-06,11,0.348,-11.970999999999998,1,O Calhambeque (Road Hog) - Versão remasterizada,44,1964-04-07,0.0701,86.949,0.967,1964
0.8109999999999999,{'The Aquatones'},0.236,119480,0.617,0,5gjrrteftTnx1yxH0FXVXS,0.0,10,0.205,-5.037,1,You,26,1965-06-14,0.0362,115.607,0.297,1965
0.7070000000000001,{'Bob Dylan'},0.4,277027,0.366,0,4Lo9ZhL5zVKpzjYmQPb71G,3.9e-05,4,0.906,-12.908,1,"Fourth Time Around - Live at Free Trade Hall, Manchester, UK - May 17, 1966",30,1966-06-21,0.0813,165.363,0.236,1966
0.6940000000000001,{'Richie Havens'},0.6609999999999999,167933,0.35100000000000003,0,6MK4PKsX5GIrJfO2joUb5O,0.0,4,0.08900000000000001,-13.982,1,I Can't Make It Anymore,33,1967-01-01,0.036000000000000004,124.932,0.833,1967
0.728,{'George Benson'},0.6940000000000001,176360,0.44,0,4SsYEBMS6glreI8XXAtVMw,0.569,0,0.0765,-10.47,1,Sunny,34,1968-01-01,0.0365,134.85,0.66,1968
0.945,{'George Martin'},0.253,216693,0.166,0,30u8QyT0kBSYO5RcZmaLl3,0.862,9,0.135,-16.624000000000002,1,Sea Of Monsters - Remastered 2009,35,1969-01-17,0.0346,83.971,0.0489,1969
0.166,{'The Jackson 5'},0.602,156840,0.63,0,1vsTCdIbbVtKzj8t1uTMXH,0.0,10,0.0972,-8.812000000000003,1,Darling Dear,38,1970-09-08,0.0298,96.962,0.856,1970
0.436,{'Faces'},0.547,219867,0.49,0,4hHhgB1HaNlQG4Y7XNOwhM,0.0246,0,0.0781,-9.244,1,Miss Judy's Farm,37,1971-01-01,0.0509,112.478,0.4370000000000001,1971
0.4270000000000001,{'Harry Nilsson'},0.737,188693,0.845,1,0TYb0coL3Jptz3Tlq1iAvK,0.00615,0,0.343,-10.594,1,You're Breakin' My Heart,34,1972-07-10,0.0326,111.973,0.966,1972
0.7929999999999999,{'The Beatles'},0.448,232373,0.348,0,2xAEMttFb293s8FmbH8tgX,3.47e-05,0,0.125,-10.485,1,Let It Be - Remastered 2009,41,1973-04-02,0.0367,139.44899999999998,0.476,1973
0.8009999999999999,"{'Joe Henderson', 'Alice Coltrane'}",0.446,793674,0.501,0,5tR80sypNbMyWIbDfiBBXh,0.16399999999999998,8,0.0931,-9.771,1,Earth,36,1974-01-01,0.0548,116.711,0.263,1974
0.156,{'David Bowie'},0.433,273693,0.727,0,5sgcIWodRNC9FQYZ2ih6C9,1.44e-06,9,0.0873,-7.544,1,Across the Universe - 2016 Remaster,40,1975-03-07,0.0942,141.933,0.544,1975
0.16,{'Lou Reed'},0.804,174573,0.8340000000000001,0,2mauTBfQkFGicjZiRY3Vlm,8.01e-06,7,0.116,-5.942,1,Crazy Feeling,42,1976-01-19,0.0421,122.14,0.963,1976
0.154,{'David Shire'},0.546,283107,0.5670000000000001,0,4r8aHCSHA98P1BYqvJN8kI,0.853,7,0.411,-10.944,0,Manhattan Skyline,40,1977-11-15,0.0396,123.921,0.764,1977
0.0809,{'Billy Joel'},0.557,396160,0.37,0,3UzWjLQVzCG60gwJdApLqI,0.000373,0,0.0873,-14.353,1,Until the Night,35,1978-10-13,0.0302,95.007,0.279,1978
0.00316,{'Prince'},0.723,323440,0.107,0,1oZNh749l4OIJYgrnpENZG,0.393,6,0.0882,-19.074,1,When We're Dancing Close and Slow,36,1979-10-19,0.0475,89.53,0.0551,1979
0.0769,{'Van Halen'},0.333,280494,0.898,0,2f9y3oDBgVJshhcivXR3mk,0.0,6,0.0917,-6.8260000000000005,1,In a Simple Rhyme - 2015 Remaster,34,1980-03-26,0.0852,135.662,0.298,1980
0.249,{'Stevie Nicks'},0.634,235027,0.649,0,2Qgs5ycYkVe4nPI0f2k5yC,0.0443,9,0.14400000000000002,-8.818,0,How Still My Love - 2016 Remaster,35,1981-07-27,0.0322,119.434,0.443,1981
0.617,{'Donald Fagen'},0.62,229733,0.285,0,7fW59TD8pQRSobXp3BslSd,3.510000000000001e-05,9,0.13699999999999998,-17.394000000000002,0,Maxine,39,1982-10-29,0.0366,174.615,0.141,1982
0.28300000000000003,{'Al Jarreau'},0.913,252912,0.476,0,3s1BdA5PikyYgfAAiGEhMg,0.00127,0,0.204,-13.823,1,Boogie Down,42,1983-01-01,0.0531,112.73,0.955,1983
0.0181,{'Metal Church'},0.359,401000,0.8640000000000001,0,7FE5fPgt4D1vHYwA1T1ahe,0.0139,1,0.0922,-9.155,1,Gods of Wrath,39,1984-01-01,0.105,114.018,0.341,1984
0.00471,{'Red Lorry Yellow Lorry'},0.524,246453,0.935,0,6yVkskW4Kehc095CIMAy4z,0.9,2,0.0955,-12.208,1,Talk About The Weather,39,1985-01-01,0.0649,96.026,0.467,1985
0.82,{'Bruce Springsteen'},0.202,257227,0.103,0,4MvJlIpDpdZi4sCXvAhrym,3.85e-05,7,0.985,-20.873,1,"This Land is Your Land - Live at Nassau Coliseum, Uniondale, NY - December 1980",41,1986-11-10,0.0347,75.416,0.247,1986
0.67,{'Héctor Lavoe'},0.6459999999999999,286000,0.7709999999999999,0,4cdqHVp6GhPSxcqJGRVsYZ,0.0,8,0.093,-6.028,1,Ella Mintió,47,1987-01-01,0.057,90.06,0.782,1987
0.454,{'Mariachi Vargas De Tecalitlan'},0.442,176907,0.6579999999999999,0,7bqkK6DMlXwcIHbSzLq1xx,0.00176,5,0.322,-6.475,1,Guadalajara,42,1988-01-15,0.0739,188.409,0.72,1988
0.0208,{'Rush'},0.504,287387,0.8640000000000001,0,0lo49cC2G9CMG2hiyAdDbl,0.0061,5,0.365,-10.257,1,Superconductor - 2004 Remaster,38,1989-11-21,0.0354,159.625,0.7829999999999999,1989
0.0113,{'The La's'},0.537,162160,0.638,0,0D3Th2YU14U737O0nSHXT8,0.517,7,0.183,-14.6,1,There She Goes,37,1990-01-01,0.0301,122.754,0.94,1990
0.34,{'Luis Miguel'},0.505,228840,0.489,0,3dsvRFQ7YWkNBH8GTPwf7Q,0.00114,10,0.129,-12.298,1,Cuando Vuelva a Tu Lado,52,1991-11-19,0.0361,84.64,0.417,1991
0.223,{'George Strait'},0.441,190293,0.76,0,6vVESX7eHoxDHkgU1jS7dD,9.18e-06,10,0.17800000000000002,-9.732,1,Where The Sidewalk Ends - Pure Country/Soundtrack Version,40,1992-01-01,0.0392,198.581,0.703,1992
0.965,{'Björk'},0.426,273400,0.15,0,0eDVClItJH4PkfPu7dciKP,8.379999999999999e-05,9,0.139,-14.988,0,Like Someone in Love,38,1993-07-05,0.0369,83.104,0.0699,1993
0.147,{'Built To Spill'},0.345,179107,0.545,0,39F5m5UmFNfEkdFxzsrNEF,0.0,7,0.134,-7.7120000000000015,0,Car,42,1994-09-13,0.0341,170.989,0.35600000000000004,1994
0.6859999999999999,{'Steve Earle'},0.471,297160,0.118,0,3RWYPQpOdC4YrZJCrFWjZi,0.0694,0,0.131,-16.282,1,Goodbye,45,1995-01-01,0.031,154.225,0.211,1995
0.0682,{'OutKast'},0.789,227533,0.715,1,1SrDDrw3ZMElLdnTjvWJOg,0.0,4,0.231,-9.78,0,Ova Da Wudz,44,1996-08-27,0.295,92.927,0.47,1996
0.258,{'Misfits'},0.28800000000000003,97827,0.888,1,2XIYfFRlUT5LfGV0PPBPKh,0.4,2,0.192,-9.334,1,Angelfuck,44,1997-01-01,0.052000000000000005,176.52,0.177,1997
0.705,{'Armando Manzanero'},0.468,218560,0.141,0,1WpVNGu96nRoVeeUNthWkt,0.0,8,0.105,-16.877,1,Contigo Aprendí,56,1998-05-01,0.0416,140.826,0.264,1998
0.41,{'Lootpack'},0.618,165693,0.711,1,5v9isbe4BHsWc9N25MmWfj,0.0,2,0.615,-6.841,1,Whenimondamic,50,1999-04-06,0.342,97.337,0.659,1999
0.149,"{'Jody Watley', 'Louil Silas Jr.'}",0.905,242400,0.604,0,7BeV8s7R68eqPelMmvp5tu,9.24e-05,4,0.0523,-7.433,0,Looking For A New Love - Radio Edit,43,2000-01-01,0.0413,109.196,0.899,2000
0.000602,{'Ill Niño'},0.516,210533,0.945,1,3jmelhU4kuytaLPLeiAerH,0.0683,7,0.0841,-4.202,1,I Am Loco,52,2001-09-10,0.0979,174.75599999999997,0.101,2001
0.242,{'Los Originales De San Juan'},0.7659999999999999,157840,0.8190000000000001,0,3FIVe9hvchhWeZEVqYwrj7,0.0,7,0.077,-5.96,1,El Hidrocalido,47,2002-01-01,0.131,109.078,0.932,2002
0.123,{'Air Supply'},0.386,340133,0.706,0,1qQkXsvHcyenlqtPlGL9kn,8.329999999999999e-05,7,0.298,-6.05,1,Making Love Out of Nothing at All,58,2003-05-29,0.0326,140.249,0.509,2003
0.0285,{'SID'},0.599,256067,0.8009999999999999,0,7wiweCvxdbBw2mTP3AaY9q,0.0,1,0.126,-4.912,0,Rain,54,2004-01-01,0.0276,94.955,0.65,2004
0.0215,{'Makaveli'},0.7340000000000001,315867,0.6970000000000001,1,6KdnKY08MgcRHgpHLzbpya,0.0,1,0.541,-8.285,1,Krazy,51,2005-03-08,0.231,81.908,0.501,2005
0.977,{'Peggy Lee'},0.185,96800,0.0893,0,3Fou4O94pyR80OxdSj3pI8,0.00773,1,0.113,-20.396,1,La La Lu,50,2006-01-01,0.044,79.123,0.258,2006
0.0144,"{'Bobby V.', 'Timbaland'}",0.715,283880,0.7659999999999999,0,5fJcHhfW0ngZ4qGZqJrIQh,0.0,8,0.0544,-3.373,1,Anonymous - Main,53,2007-01-01,0.0322,124.991,0.597,2007
0.539,{'Chalino Sanchez'},0.6729999999999999,208640,0.654,0,54iBoSJEkANh3QAS1bvEie,0.000333,11,0.112,-5.171,1,Rigo Campos,50,2008-01-01,0.0433,103.62,0.909,2008
0.6920000000000001,{'James Horner'},0.0993,463707,0.0902,0,1UBd7aWHZCz8yirI9KCvAU,0.85,1,0.0745,-26.307,1,"Becoming one of The People"" Becoming one with Neytiri""",59,2009-12-07,0.0428,71.062,0.0382,2009
0.000136,{'Stroke 9'},0.452,224939,0.85,0,2ZU0H1Rr1L7rjpZGHjgkAr,0.0,7,0.0988,-4.918,1,Little Black Backpack (Remastered),52,2010-01-26,0.0503,118.1,0.324,2010
0.105,"{'Meek Mill', 'Young Chris'}",0.4920000000000001,261040,0.902,1,646iHsrMsAeI48Z2qU8WKf,0.0,8,0.877,-2.715,0,House Party (feat. Young Chris),51,2011-10-19,0.308,161.219,0.591,2011
0.231,{'Alabama Shakes'},0.446,179653,0.76,0,1N3c3dDtbx1OodfkIcxBmy,0.028,7,0.122,-4.654,1,I Found You,51,2012-04-10,0.037000000000000005,109.867,0.235,2012
0.7829999999999999,{'Rainbow Kitten Surprise'},0.8370000000000001,210417,0.308,0,2yPiN3T8Z0YE4uovhPyaB3,0.0,0,0.0901,-8.21,1,Mr. Redundant,54,2013-11-19,0.0482,119.956,0.171,2013
0.0604,{'Modern Baseball'},0.611,148047,0.738,1,2Xk6iLK0Ds5BPzyfT4yiDV,0.0,3,0.062,-5.949,1,"Fine, Great",55,2014-02-11,0.0608,131.991,0.747,2014
0.238,"{'What So Not', 'George Maple'}",0.481,270257,0.687,0,0K1glOFXQzLm3KxjJY5rtK,0.11,7,0.107,-6.7479999999999976,0,Gemini (feat. George Maple),56,2015-04-03,0.0699,145.971,0.188,2015
0.0957,{'Olivia O'Brien'},0.5539999999999999,189867,0.362,0,0AxuvWeoEODrAkPJQ5X0ls,0.0,7,0.171,-10.329,1,Trust Issues,61,2016-08-12,0.0555,92.921,0.147,2016
0.0865,"{'Ben Platt', 'Kristolyn Lloyd', 'Will Roland', 'Laura Dreyfuss', 'Original Broadway Cast of Dear Evan Hansen'}",0.293,360907,0.624,0,1H7Zqkq54andtaSSnLRrfp,0.0,9,0.0874,-7.13,1,You Will Be Found,66,2017-02-03,0.0613,87.335,0.213,2017
0.223,"{'Lunay', 'Ozuna', 'Anuel AA'}",0.7290000000000001,217130,0.726,0,37zdqI4r1gswIzczSBkRon,0.0,5,0.101,-3.208,1,Aventura,79,2019-10-25,0.0422,92.025,0.8759999999999999,2019
0.0202,"{'Tyga', 'Curtis Roach'}",0.928,174933,0.3720000000000001,1,5OxveXfvga2t0se21d96Ow,9.6e-06,1,0.0948,-10.393,1,Bored In The House,77,2020-03-28,0.321,112.458,0.732,2020
0.096,{'Эрнест Хемингуэй'},0.687,147900,0.298,1,6fk2jSkEYQjqN8GNqfwMpB,0.0,11,0.446,-12.685,0,Часть 45.2 - Фиеста,0,1926-01-01,0.949,82.194,0.5539999999999999,1926
0.988,"{'Sergei Rachmaninoff', 'Vladimir Horowitz'}",0.454,248067,0.187,0,41uTy4ApwbqgUBVWyXAwn3,0.887,7,0.698,-19.989,0,"Prelude, Op. 23, No. 5, in G Minor",0,1928-01-01,0.05,115.286,0.168,1928
0.0125,{'Эрих Мария Ремарк'},0.6920000000000001,98300,0.23,1,63wF06WkF9aBOGopoeY0Y9,0.0,2,0.0966,-21.46,1,Часть 86.2 - На Западном фронте без перемен,0,1929-01-01,0.939,103.218,0.662,1929
0.98,{'Elsie Houston'},0.736,188566,0.231,0,2dUrX0PNlWncN63zDL22Br,0.000171,2,0.126,-7.13,0,Aribu,0,1930-12-31,0.0701,79.283,0.637,1930
0.992,"{'Jean Moscopol', 'Jules Rubin'}",0.34600000000000003,193855,0.27,0,31URN5AOCNUpqexFBmTozn,1.7800000000000002e-05,11,0.418,-14.824000000000002,0,Jeannine,0,1935-01-01,0.0435,84.54899999999998,0.385,1935
0.993,"{'Ludwig van Beethoven', 'Wilhelm Kempff'}",0.433,98507,0.107,0,4sJdGMXxg5SmYL0539WItD,0.8059999999999999,1,0.123,-19.485,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",0,1936-01-01,0.0393,104.769,0.469,1936
0.974,{'Zavaidoc'},0.425,180114,0.29100000000000004,0,4tWU81nOaLEr9XM5IhDkVy,0.00109,9,0.0945,-9.389,0,Șapte săptămâni din post,0,1939-01-01,0.129,173.009,0.613,1939
0.994,{'Kanak Das Biswas'},0.369,184947,0.126,0,1SYqGZLajxl2FUdjrJpEOT,0.8320000000000001,6,0.0874,-13.244000000000002,1,Ami Sandhyadeeper Shikha,0,1940-12-01,0.0372,129.903,0.27,1940
0.93,{'Sonny Boy Williamson I'},0.606,183954,0.28,0,5eQeoy6kEzND2BrYoX58h2,0.000153,7,0.181,-14.561,1,Coal And Iceman Blues,0,1941-01-01,0.0783,85.506,0.7879999999999999,1941
0.974,{'Charlie Chaplin'},0.318,334452,0.263,0,3Hug8v6MgJdQMOP2ZXsUna,0.664,2,0.552,-11.608,1,A Surprise Visit,2,1942-01-01,0.0431,108.743,0.204,1942
0.995,"{'Jean-Philippe Rameau', 'Andrés Segovia'}",0.629,101653,0.0649,0,07I0SVoDiIz2U8rJq1vAgG,0.926,11,0.0921,-24.904,1,Minuetto,0,1944-01-01,0.0398,81.443,0.421,1944
0.995,"{'Felix Mendelssohn', 'William Kapell'}",0.385,97840,0.113,0,1o3MpxCUVh9CfJ63laCnr1,0.8540000000000001,9,0.206,-23.487,0,"Spinning Song, No.4",0,1945-01-01,0.0451,94.998,0.597,1945
0.99,{'Shobha'},0.59,207220,0.17,0,3JZPp0anQXMW4p9QRbFymc,0.0335,10,0.0987,-11.183,1,Aaj Bahar Chha Gai,0,1946-12-31,0.0915,135.523,0.802,1946
0.995,{'Raj Kapoor'},0.7609999999999999,126950,0.21600000000000005,0,3LVZLwlxpS1ydn2Oo8MnKr,6.330000000000001e-05,2,0.237,-14.007,1,Piya Milne Naveli Jaye Re,0,1947-12-31,0.34600000000000003,137.485,0.959,1947
0.64,"{'Ludwig van Beethoven', 'Bruno Walter', 'Philadelphia Orchestra'}",0.243,199867,0.271,0,2dybA1OKc3i6RrRuPaK3ZJ,0.899,5,0.229,-14.923,1,"Symphony No. 6 in F Major, Op. 68 Pastoral"": IV. Thunderstorm. Allegro""",0,1948-01-01,0.0528,95.07,0.124,1948
0.0,{'Sarah Vaughan'},0.0,5108,0.0,0,0hr9kRUi2X4MXc72A4VxG4,0.0,0,0.0,-60.0,0,Pause Track,0,1949-01-01,0.0,0.0,0.0,1949
0.951,"{'Traditional', 'Richard Tucker', 'Nicolas Flagello', 'Columbia Symphony Orchestra'}",0.65,148413,0.534,0,0TSWUaEqvV6ylEFgEk0sry,0.00179,7,0.66,-10.23,0,Ohie Menechè! - Voice,0,1950-01-01,0.165,125.626,0.479,1950
0.959,"{'Giuseppe Verdi', 'Vittorio Gui', 'Giulietta Simionato', 'Orchestra Sinfonica di Roma della RAI'}",0.306,154360,0.0463,0,0Z6w08TXDQbxfiXraC6Kvw,4.16e-05,9,0.146,-19.832,1,"Verdi : Aida : Act 4 Ohimè!... morir mi sento..."" [Amneris]""",0,1951-01-01,0.0388,102.221,0.0824,1951
0.772,{'Orquesta Casablanca'},0.472,185162,0.616,0,0Z0b5wVrxMWxJOA6koAGpv,0.388,6,0.188,-12.821,0,La Canción del Bosque - Remastered,0,1952-01-12,0.152,180.69,0.7090000000000001,1952
0.96,{'Yves Montand'},0.511,172627,0.192,0,0TPbYUc0DalgBsrqmykaa5,0.0,0,0.701,-18.218,1,Donne-moi des sous - Récital au théâtre de l'etoile,0,1953-01-01,0.489,201.002,0.575,1953
0.8190000000000001,{'Judy Garland'},0.383,203600,0.448,0,3pA19H9tFxJHaOVw2IQIla,0.0,8,0.665,-10.636,1,Love,8,1954-01-01,0.0649,118.179,0.588,1954
0.994,"{'Johann Sebastian Bach', 'Glenn Gould'}",0.5770000000000001,186093,0.116,0,2QfC0AAAggUvdXqjSqatC4,0.897,7,0.107,-20.037,1,"Partita No. 5 in G Major, BWV 829: IV. Sarabande",9,1955-01-01,0.0494,63.243,0.412,1955
0.583,{'Miles Davis Sextet'},0.455,196191,0.6579999999999999,0,4Hr7O1ScCSDTe0NrVhaFa2,0.00084,5,0.335,-11.302,0,Kelo,16,1956-01-01,0.0457,114.778,0.906,1956
0.994,"{'Johann Sebastian Bach', 'Glenn Gould'}",0.471,122440,0.0781,0,4l2OPXmJAk697xmk4DKwsy,0.93,7,0.149,-24.051,1,"Partita No. 5 in G Major, BWV 829: IV. Sarabande",21,1957-01-01,0.0618,63.912,0.35600000000000004,1957
0.726,{'Ray Charles'},0.41,172467,0.589,0,1GXnNAtB1Rs5LsdG27lFu5,0.0,1,0.0927,-10.341,1,Talkin' 'Bout You,22,1958-01-01,0.091,200.6,0.969,1958
0.992,{'Thelonious Monk'},0.518,236467,0.0415,0,4SiniTTlrfc6yxfHUZLkvZ,0.918,1,0.11,-21.632,0,"Ruby, My Dear",18,1959-01-01,0.0534,75.227,0.0634,1959
0.662,{'The Louvin Brothers'},0.461,195133,0.233,0,5bozEdb0TmHWm2l3WycChm,0.0,0,0.0981,-14.418,1,The Drunkard's Doom,16,1960-01-01,0.0338,168.28,0.747,1960
0.947,"{'Camille Saint-Saëns', 'Lorin Maazel', 'Orchestre National De France'}",0.431,396560,0.224,0,42HMYTzOr3snBOvvEWLhJe,0.515,7,0.0694,-16.394000000000002,0,"Danse macabre, Op. 40",22,1961-01-01,0.0437,118.883,0.174,1961
0.99,"{'Ben Webster', 'Harry Sweets"" Edison'}""",0.529,330693,0.0367,0,10El9hxviSBm7pChWxG1ib,0.31,0,0.127,-21.63,1,How Long Has This Been Going On,22,1962-01-01,0.0515,140.296,0.214,1962
0.688,{'The Everly Brothers'},0.481,174747,0.155,0,3wDyiPKkBJvY8zcXMJQ70S,3.89e-05,11,0.115,-15.613,1,I'm so Lonesome I Could Cry,26,1963-01-01,0.0274,80.872,0.273,1963
0.955,{'Doc Watson'},0.517,139000,0.238,0,6L9mnRqL5dDcvtwHn9m16Y,0.014,2,0.075,-20.464,1,Georgia Buck,21,1964-01-01,0.0403,132.175,0.8959999999999999,1964
0.8590000000000001,{'Herbie Hancock'},0.429,603213,0.4920000000000001,0,2LaMFV3M42B69mYVy9qf0u,0.0176,0,0.107,-11.316,1,Survival Of The Fittest - Remastered 1999/Rudy Van Gelder Edition,26,1965-05-17,0.0404,97.031,0.303,1965
0.521,{'The Lovin' Spoonful'},0.691,170467,0.584,0,5tVH1vBbyB2XI8gJpWlFly,0.0,0,0.114,-8.988,1,Jug Band Music,25,1966-03-01,0.0455,124.696,0.92,1966
0.7759999999999999,"{'Peter, Paul and Mary'}",0.5820000000000001,142387,0.203,0,4sQs1kVdhrOQMlg8r82TIj,3.59e-06,0,0.0867,-16.111,1,If I Had Wings,29,1967-10-31,0.0428,153.838,0.44,1967
0.0313,{'Otis Redding'},0.6829999999999999,176249,0.434,0,7EZHp7FwuLnd4YUMn4K4Ok,0.000495,2,0.14,-9.625,1,Let Me Come on Home - Mono,32,1968-01-01,0.0391,89.604,0.75,1968
0.946,{'Joe Henderson'},0.383,291653,0.171,0,3IbZO1Ml6LyntT83JZ2VG4,0.563,1,0.124,-19.02,0,Black Narcissus,31,1969-01-01,0.0365,84.86200000000002,0.251,1969
0.0127,{'Creedence Clearwater Revival'},0.508,161787,0.97,0,2vklvHo937xBKdVE5AEpHv,2.9e-05,2,0.309,-6.757999999999999,1,Up Around The Bend - Live In Amsterdam 9-10-71,37,1970-07-25,0.0392,140.83700000000005,0.8740000000000001,1970
0.489,"{'Paul McCartney', 'Linda McCartney'}",0.72,127773,0.7120000000000001,0,7mr8G1VrMFHzfg8dxpxwLg,0.0106,0,0.13,-9.556,1,Little Woman Love - Remastered 2012,35,1971-05-17,0.0354,122.136,0.898,1971
0.523,{'Bobby Womack'},0.387,228867,0.235,0,5v4WxFIxR7N6qqnwMz7fYc,3.99e-05,4,0.255,-16.647000000000002,1,Harry Hippie,29,1972-03-30,0.0371,74.21600000000002,0.613,1972
0.14,{'Gal Costa'},0.612,161600,0.602,0,4ABzNwtzvzvXsQMBIrdF39,0.00123,6,0.142,-16.594,0,Pontos De Luz,40,1973-01-01,0.0532,109.267,0.8690000000000001,1973
0.0369,{'Stevie Wright'},0.481,240000,0.95,0,0rSckbp0aam2nGy1ri9Aty,0.000212,9,0.373,-3.923,1,Evie (Part One),55,1974-01-01,0.112,89.866,0.7859999999999999,1974
0.831,{'Willie Nelson'},0.405,259973,0.147,0,56fUBHmOLuRBhurefzaqhJ,0.0271,1,0.14,-15.871,1,Georgia On My Mind,34,1975-01-01,0.0459,64.968,0.111,1975
0.55,{'The Doobie Brothers'},0.632,305000,0.233,0,5hI6GCfJEk92FaaHZ89nBT,0.29,4,0.0678,-20.34,0,For Someone Special,33,1976-03-12,0.0372,124.287,0.677,1976
0.00448,{'Ramones'},0.408,129987,0.818,0,5uXbg1fuF0LmBI0KKRb2xQ,0.00143,11,0.0925,-3.745,1,Swallow My Pride - 2017 Remaster,39,1977-01-10,0.036000000000000004,163.36700000000005,0.6940000000000001,1977
0.255,{'The Jacksons'},0.575,296667,0.5710000000000001,0,5jX3FvWrys4SuurWzcn4EB,0.0,2,0.125,-11.265,1,That's What You Get (For Being Polite),35,1978-12-17,0.0534,98.821,0.645,1978
0.0011,{'Blondie'},0.728,252893,0.68,0,5lQOzJmQladWC4kLQClssB,0.0599,4,0.0725,-8.027000000000001,1,Heart Of Glass - Single Version / Remastered,39,1979-01-03,0.0338,114.686,0.441,1979
0.00444,{'Prince'},0.877,264400,0.399,1,2fwx7cUAtsq0mnxswRfOh7,0.0644,7,0.108,-13.547,1,Partyup,33,1980-10-08,0.105,127.196,0.8220000000000001,1980
0.643,{'David Allan Coe'},0.7040000000000001,179440,0.515,0,7DTNuvqJQPDNHKv9skEpIk,0.0,7,0.6890000000000001,-10.138,1,London Homesick Blues,30,1981-01-01,0.05,130.327,0.584,1981
0.14800000000000002,{'Adrian Zmed'},0.659,183693,0.634,0,1txhvJhV8AxGa5saNddfiU,0.0,8,0.0585,-7.371,1,Prowlin',37,1982-06-11,0.0278,144.4,0.616,1982
0.98,"{'Johann Sebastian Bach', 'Yo-Yo Ma'}",0.21,179853,0.0794,0,5jpgQbRi4tmOckoeF3v1ye,0.748,5,0.108,-22.497,1,"Cello Suite No. 2 in D Minor, BWV 1008: V. Menuets I & II",31,1983-01-01,0.0528,66.628,0.419,1983
0.419,{'The Very Unknown Band'},0.433,175923,0.7609999999999999,0,7eja8QU0nB9FQrx4jAE8Qk,0.72,11,0.326,-9.229,0,The Most Mysterious Song On The Internet - Remastered,38,1984-01-01,0.0383,130.755,0.7290000000000001,1984
0.835,{'Kate Bush'},0.775,247053,0.201,0,7kRH377D4yZr70kyQEFZW1,0.28,5,0.112,-18.376,1,Watching You Without Me - 2018 Remaster,32,1985-09-16,0.0415,108.548,0.7340000000000001,1985
0.618,{'Juan Gabriel'},0.653,244320,0.439,0,2lltOjlcDs7U6hdafijsK0,0.0,0,0.133,-8.408999999999999,1,Sólo Sé Que Fue en Marzo,43,1986-01-12,0.0249,91.904,0.532,1986
0.00202,{'R.E.M.'},0.35200000000000004,230093,0.805,0,0O7f4jLccME6ZfYfJ1twsX,0.00035,11,0.332,-9.497,1,Finest Worksong,37,1987-09-01,0.0381,176.92,0.687,1987
0.7020000000000001,{'Cano Estremera'},0.596,389840,0.573,0,0HVGzXLjVlLLxAmBx6yZFc,0.000147,10,0.258,-11.167,1,Amame en Camara Lenta,42,1988-01-01,0.0453,175.505,0.841,1988
0.129,{'Operation Ivy'},0.498,114133,0.931,0,6f7peEI0vwZmJHauz6iS3n,0.0,2,0.368,-4.585,1,Gonna Find You,35,1989-01-01,0.102,87.641,0.807,1989
0.000107,{'Fugazi'},0.322,255720,0.843,0,05DohKWCxbesK6ezHYFJFY,0.0146,9,0.0771,-9.567,1,Turnover,38,1990-01-01,0.0464,129.752,0.345,1990
0.547,{'Joan Sebastian'},0.795,139900,0.361,0,7AS3s4YwBumvuYrg55L8RY,0.0,7,0.0507,-10.569,1,A La Sombra De Un Guamuchil,42,1991-12-19,0.134,133.299,0.982,1991
0.436,{'Alice In Chains'},0.462,267333,0.438,0,4hmtCJAsVnaV3g6qkCsJ5b,8.37e-06,1,0.162,-10.533,1,Brother,41,1992-02-04,0.0294,93.949,0.218,1992
0.307,{'Carole King'},0.575,193600,0.502,0,2WcOWprrWBXq0MHBcIo6qP,7.26e-06,1,0.11,-9.127,1,Now And Forever,41,1993-07-25,0.026,80.528,0.394,1993
0.4,{'Alan Jackson'},0.6759999999999999,199533,0.665,0,2kNrmBf2io20L8ifZepPhB,0.0,2,0.29,-8.652999999999999,1,All American Country Boy,40,1994-06-28,0.0283,144.691,0.715,1994
0.253,{'Banda Sinaloense Los Recoditos'},0.4,222528,0.526,0,2PWwos1TVcbQdOGHndeDr6,0.0,10,0.0862,-7.382999999999999,1,"Llorar, Llorar",44,1995-09-19,0.122,77.516,0.632,1995
0.237,{'Choking Victim'},0.361,207907,0.941,0,7gq6Czby6bibxTn28TishH,1.28e-06,9,0.254,-6.666,1,Born to Die,41,1996-01-01,0.151,94.411,0.422,1996
0.669,{'Stereolab'},0.525,295013,0.634,0,0lo2m2KvTMXiCsXoJnkkMR,0.0118,6,0.199,-9.952,0,The Flower Called Nowhere,44,1997-09-22,0.0258,105.701,0.546,1997
